Data Source,TIMEFRAME (DD/MM/YYYY),Volumetric Flow Meter 1,Volumetric Flow Meter 2,Pump Speed (RPM),Pump Torque ,Ambient Temperature,Horse Power,Pump Efficiency,PUMP FAILURE (1 or 0)
Raw,9/12/2014 11:49,42.44,43.69,93,193,45,3.42,79.44,0
Raw,9/12/2014 11:50,42.21,43.38,86,213,48,3.49,78.87,0
Raw,9/12/2014 11:51,42.64,42.81,96,210,52,3.84,77.84,0
Raw,9/12/2014 11:52,42.29,41.52,88,189,54,3.17,75.49,0
Raw,9/12/2014 11:53,41.36,43.37,93,215,52,3.81,78.85,0
Raw,9/12/2014 11:54,43.06,42.36,80,194,55,2.96,77.02,0
Raw,9/12/2014 11:55,40.17,40.29,85,183,51,2.96,73.25,0
Raw,9/12/2014 11:56,41.83,41.68,99,200,45,3.77,75.78,0
Raw,9/12/2014 11:57,41.28,42.58,89,204,52,3.46,77.42,0
Raw,9/12/2014 11:58,41.37,41.82,95,200,53,3.62,76.04,0
Raw,9/12/2014 11:59,43.67,43.09,88,202,50,3.38,78.35,0
Raw,9/12/2014 12:00,41.56,43.62,90,186,54,3.19,79.31,0
Raw,9/12/2014 12:01,41.21,40.11,89,213,48,3.61,72.93,0
Raw,9/12/2014 12:02,43.17,40.37,89,207,47,3.51,73.40,0
Raw,9/12/2014 12:03,41.23,42.34,82,180,46,2.81,76.98,0
Raw,9/12/2014 12:04,41,41,91,204,51,3.53,74.55,0
Raw,9/12/2014 12:05,40.88,42.28,96,195,55,3.56,76.87,0
Raw,9/12/2014 12:06,42.25,40.23,100,207,52,3.94,73.15,0
Raw,9/12/2014 12:07,43.22,41.92,86,189,50,3.09,76.22,0
Raw,9/12/2014 12:08,40.17,40.74,95,203,50,3.67,74.07,0
Raw,9/12/2014 12:09,43,41.23,98,214,45,3.99,74.96,0
Raw,9/12/2014 12:10,42.17,41.48,87,182,49,3.01,75.42,0
Raw,9/12/2014 12:11,42.33,43.28,80,186,48,2.83,78.69,0
Raw,9/12/2014 12:12,41.57,42.01,89,210,49,3.56,76.38,0
Raw,9/12/2014 12:13,41.87,41.82,86,204,49,3.34,76.04,0
Raw,9/12/2014 12:14,43.4,43.32,83,191,47,3.02,78.76,0
Raw,9/12/2014 12:15,43.21,41.8,88,201,52,3.37,76.00,0
Raw,9/12/2014 12:16,42.5,42.65,81,212,53,3.27,77.55,0
Raw,9/12/2014 12:17,43.03,43.34,94,187,50,3.35,78.80,0
Raw,9/12/2014 12:18,42.05,41.91,84,217,50,3.47,76.20,0
Raw,9/12/2014 12:19,43,43.48,81,198,53,3.05,79.05,0
Raw,9/12/2014 12:20,42.13,42.49,97,203,45,3.75,77.25,0
Raw,9/12/2014 12:21,41.88,42.71,87,203,47,3.36,77.65,0
Raw,9/12/2014 12:22,40.36,42.78,84,196,48,3.13,77.78,0
Raw,9/12/2014 12:23,41.37,42.52,91,205,55,3.55,77.31,0
Raw,9/12/2014 12:24,42.36,43.67,81,220,46,3.39,79.40,0
Raw,9/12/2014 12:25,40.79,40.15,83,188,55,2.97,73.00,0
Raw,9/12/2014 12:26,41.21,42.47,81,193,48,2.98,77.22,0
Raw,9/12/2014 12:27,43.28,41.77,93,197,53,3.49,75.95,0
Raw,9/12/2014 12:28,43.71,41.98,84,183,46,2.93,76.33,0
Raw,9/12/2014 12:29,41.35,42.6,82,188,55,2.94,77.45,0
Raw,9/12/2014 12:30,42.97,43.81,92,181,46,3.17,79.65,0
Raw,9/12/2014 12:31,42.27,43.94,97,200,50,3.69,79.89,0
Raw,9/12/2014 12:32,42.37,43.75,89,206,52,3.49,79.55,0
Raw,9/12/2014 12:33,40.04,40.58,90,204,51,3.50,73.78,0
Raw,9/12/2014 12:34,43.11,43.92,88,218,52,3.65,79.85,0
Raw,9/12/2014 12:35,42.25,43.63,99,185,53,3.49,79.33,0
Raw,9/12/2014 12:36,41.5,40.27,87,182,50,3.01,73.22,0
Raw,9/12/2014 12:37,40.35,40.15,88,183,50,3.07,73.00,0
Raw,9/12/2014 12:38,42.66,42.21,87,217,51,3.59,76.75,0
Raw,9/12/2014 12:39,42.98,40.33,98,189,48,3.53,73.33,0
Raw,9/12/2014 12:40,41.05,43.57,88,215,50,3.60,79.22,0
Raw,9/12/2014 12:41,42.55,40,85,217,52,3.51,72.73,0
Raw,9/12/2014 12:42,41.08,43.78,85,207,50,3.35,79.60,0
Raw,9/12/2014 12:43,40.22,42.28,84,208,45,3.33,76.87,0
Raw,9/12/2014 12:44,42.61,42.66,84,211,45,3.37,77.56,0
Raw,9/12/2014 12:45,43.19,41.25,85,200,49,3.24,75.00,0
Raw,9/12/2014 12:46,43.1,43.08,81,206,49,3.18,78.33,0
Raw,9/12/2014 12:47,40.47,43.27,94,182,53,3.26,78.67,0
Raw,9/12/2014 12:48,42.67,42.69,99,215,49,4.05,77.62,0
Raw,9/12/2014 12:49,42,41.94,84,198,46,3.17,76.25,0
Raw,9/12/2014 12:50,40.76,42.87,81,191,48,2.95,77.95,0
Raw,9/12/2014 12:51,43.19,43.49,84,188,52,3.01,79.07,0
Raw,9/12/2014 12:52,43.6,40.9,88,188,49,3.15,74.36,0
Raw,9/12/2014 12:53,42.02,41.83,98,185,51,3.45,76.05,0
Raw,9/12/2014 12:54,43.24,41.6,89,185,46,3.13,75.64,0
Raw,9/12/2014 12:55,43.68,41.64,93,200,49,3.54,75.71,0
Raw,9/12/2014 12:56,40.28,42.3,100,212,49,4.04,76.91,0
Raw,9/12/2014 12:57,43.24,40.35,87,209,46,3.46,73.36,0
Raw,9/12/2014 12:58,42.55,42.12,89,191,48,3.24,76.58,0
Raw,9/12/2014 12:59,42.78,41.22,98,199,51,3.71,74.95,0
Raw,9/12/2014 13:00,42.29,42.64,81,213,46,3.29,77.53,0
Raw,9/12/2014 13:01,41.55,42.04,100,207,54,3.94,76.44,0
Raw,9/12/2014 13:02,40.08,43.14,87,217,46,3.59,78.44,0
Raw,9/12/2014 13:03,42.81,43.5,89,218,47,3.69,79.09,0
Raw,9/12/2014 13:04,40.43,42.29,83,205,48,3.24,76.89,0
Raw,9/12/2014 13:05,41.36,40.29,96,198,52,3.62,73.25,0
Raw,9/12/2014 13:06,41.7,41.43,96,208,46,3.80,75.33,0
Raw,9/12/2014 13:07,40.25,40.59,90,200,51,3.43,73.80,0
Raw,9/12/2014 13:08,43.35,40.53,81,217,53,3.35,73.69,0
Raw,9/12/2014 13:09,43.78,43.32,82,212,45,3.31,78.76,0
Raw,9/12/2014 13:10,43.5,41.97,83,214,53,3.38,76.31,0
Raw,9/12/2014 13:11,41.07,42.19,89,214,46,3.63,76.71,0
Raw,9/12/2014 13:12,40.08,41.67,91,220,45,3.81,75.76,0
Raw,9/12/2014 13:13,41.12,40.68,93,183,52,3.24,73.96,0
Raw,9/12/2014 13:14,40.43,42.75,94,196,48,3.51,77.73,0
Raw,9/12/2014 13:15,41.21,42.91,94,203,52,3.63,78.02,0
Raw,9/12/2014 13:16,43.4,40.63,93,180,54,3.19,73.87,0
Raw,9/12/2014 13:17,43.07,42.09,86,210,46,3.44,76.53,0
Raw,9/12/2014 13:18,41.89,42.77,84,188,46,3.01,77.76,0
Raw,9/12/2014 13:19,42.65,40.94,86,203,55,3.32,74.44,0
Raw,9/12/2014 13:20,41.74,43.03,80,195,55,2.97,78.24,0
Raw,9/12/2014 13:21,41.3,41.34,95,192,49,3.47,75.16,0
Raw,9/12/2014 13:22,42.03,41.32,97,215,45,3.97,75.13,0
Raw,9/12/2014 13:23,43.52,42.78,92,192,55,3.36,77.78,0
Raw,9/12/2014 13:24,40.02,42.74,87,206,55,3.41,77.71,0
Raw,9/12/2014 13:25,43.26,40.35,91,187,53,3.24,73.36,0
Raw,9/12/2014 13:26,43.57,41.98,98,185,53,3.45,76.33,0
Raw,9/12/2014 13:27,41.48,42.84,94,220,55,3.94,77.89,0
Raw,9/12/2014 13:28,40.6,41.92,96,203,53,3.71,76.22,0
Raw,9/12/2014 13:29,43.01,42.79,85,217,52,3.51,77.80,0
Raw,9/12/2014 13:30,41.47,40.41,87,201,48,3.33,73.47,0
Raw,9/12/2014 13:31,40.95,42.79,99,218,47,4.11,77.80,0
Raw,9/12/2014 13:32,41.37,43.26,92,183,50,3.21,78.65,0
Raw,9/12/2014 13:33,41.44,41.39,81,202,46,3.12,75.25,0
Raw,9/12/2014 13:34,42.27,40.07,89,218,52,3.69,72.85,0
Raw,9/12/2014 13:35,42.4,43.31,81,214,50,3.30,78.75,0
Raw,9/12/2014 13:36,40.84,42.82,88,201,50,3.37,77.85,0
Raw,9/12/2014 13:37,40.73,42.55,100,217,48,4.13,77.36,0
Raw,9/12/2014 13:38,42.29,40.18,92,190,50,3.33,73.05,0
Raw,9/12/2014 13:39,43.16,40.71,91,218,51,3.78,74.02,0
Raw,9/12/2014 13:40,41.76,43.94,88,201,47,3.37,79.89,0
Raw,9/12/2014 13:41,40,40.87,86,205,51,3.36,74.31,0
Raw,9/12/2014 13:42,41.11,42.05,80,206,51,3.14,76.45,0
Raw,9/12/2014 13:43,40.8,42.34,98,193,45,3.60,76.98,0
Raw,9/12/2014 13:44,43.54,40.91,92,199,51,3.49,74.38,0
Raw,9/12/2014 13:45,41.02,43.24,89,207,52,3.51,78.62,0
Raw,9/12/2014 13:46,41.78,40.7,97,198,45,3.66,74.00,0
Raw,9/12/2014 13:47,43.68,40.85,86,193,54,3.16,74.27,0
Raw,9/12/2014 13:48,40.6,42.42,93,207,47,3.67,77.13,0
Raw,9/12/2014 13:49,41.31,40.83,88,196,46,3.28,74.24,0
Raw,9/12/2014 13:50,40.39,43.17,95,206,47,3.73,78.49,0
Raw,9/12/2014 13:51,41.91,40.2,85,201,46,3.25,73.09,0
Raw,9/12/2014 13:52,41.93,43.41,93,211,48,3.74,78.93,0
Raw,9/12/2014 13:53,41.99,41.3,96,204,45,3.73,75.09,0
Raw,9/12/2014 13:54,41.13,41.71,81,180,53,2.78,75.84,0
Raw,9/12/2014 13:55,43.5,41.64,94,206,53,3.69,75.71,0
Raw,9/12/2014 13:56,41.28,41.91,80,196,51,2.99,76.20,0
Raw,9/12/2014 13:57,41.86,42.97,92,220,55,3.85,78.13,0
Raw,9/12/2014 13:58,41.37,40.54,84,219,53,3.50,73.71,0
Raw,9/12/2014 13:59,40.19,41.03,93,206,50,3.65,74.60,0
Raw,9/12/2014 14:00,42.46,42.19,92,206,49,3.61,76.71,0
Raw,9/12/2014 14:01,41.34,43.54,87,214,48,3.54,79.16,0
Raw,9/12/2014 14:02,40.4,42.44,100,194,55,3.69,77.16,0
Raw,9/12/2014 14:03,41.89,41.42,86,217,46,3.55,75.31,0
Raw,9/12/2014 14:04,42.57,43.77,94,184,48,3.29,79.58,0
Raw,9/12/2014 14:05,43.91,40.11,97,193,54,3.56,72.93,0
Raw,9/12/2014 14:06,41.2,42.13,86,200,45,3.27,76.60,0
Raw,9/12/2014 14:07,41.09,40.13,86,209,51,3.42,72.96,0
Raw,9/12/2014 14:08,40.64,40.59,86,214,49,3.50,73.80,0
Raw,9/12/2014 14:09,42.6,41.36,88,206,52,3.45,75.20,0
Raw,9/12/2014 14:10,41.13,42.66,81,183,50,2.82,77.56,0
Raw,9/12/2014 14:11,40.53,43.59,94,220,54,3.94,79.25,0
Raw,9/12/2014 14:12,41.45,42.48,84,183,53,2.93,77.24,0
Raw,9/12/2014 14:13,40.21,42.61,97,218,51,4.03,77.47,0
Raw,9/12/2014 14:14,41.98,40.44,80,204,49,3.11,73.53,0
Raw,9/12/2014 14:15,41.8,40.96,93,183,47,3.24,74.47,0
Raw,9/12/2014 14:16,43.62,43.09,99,203,48,3.83,78.35,0
Raw,9/12/2014 14:17,40.71,42.82,85,215,48,3.48,77.85,0
Raw,9/12/2014 14:18,40.84,41.86,86,196,51,3.21,76.11,0
Raw,9/12/2014 14:19,42.04,41.34,90,214,48,3.67,75.16,0
Raw,9/12/2014 14:20,40.92,41.47,98,216,50,4.03,75.40,0
Raw,9/12/2014 14:21,42.21,42.36,96,196,53,3.58,77.02,0
Raw,9/12/2014 14:22,40,41.66,81,185,52,2.85,75.75,0
Raw,9/12/2014 14:23,42.17,40.54,86,216,50,3.54,73.71,0
Raw,9/12/2014 14:24,43.38,40.76,83,212,49,3.35,74.11,0
Raw,9/12/2014 14:25,43.99,42.98,86,185,45,3.03,78.15,0
Raw,9/12/2014 14:26,40.8,40.06,94,198,55,3.54,72.84,0
Raw,9/12/2014 14:27,40.65,43.15,89,202,47,3.42,78.45,0
Raw,9/12/2014 14:28,41.77,40.27,93,206,53,3.65,73.22,0
Raw,9/12/2014 14:29,43.32,41.34,95,194,47,3.51,75.16,0
Raw,9/12/2014 14:30,40.98,43.61,90,207,52,3.55,79.29,0
Raw,9/12/2014 14:31,41.22,41.79,95,215,51,3.89,75.98,0
Raw,9/12/2014 14:32,42.29,42.86,89,187,53,3.17,77.93,0
Raw,9/12/2014 14:33,44,41.4,94,187,46,3.35,75.27,0
Raw,9/12/2014 14:34,42.38,41.81,94,206,49,3.69,76.02,0
Raw,9/12/2014 14:35,43.54,41.91,95,213,46,3.85,76.20,0
Raw,9/12/2014 14:36,43.27,40.45,95,220,49,3.98,73.55,0
Raw,9/12/2014 14:37,43.15,42.95,83,215,54,3.40,78.09,0
Raw,9/12/2014 14:38,42.53,42.49,95,209,51,3.78,77.25,0
Raw,9/12/2014 14:39,42.42,42.94,100,184,46,3.50,78.07,0
Raw,9/12/2014 14:40,40.7,42.74,83,210,45,3.32,77.71,0
Raw,9/12/2014 14:41,43.13,42.76,92,191,51,3.35,77.75,0
Raw,9/12/2014 14:42,43.78,43.81,91,196,49,3.40,79.65,0
Raw,9/12/2014 14:43,41.44,41.17,92,217,47,3.80,74.85,0
Raw,9/12/2014 14:44,41.69,43.48,95,206,54,3.73,79.05,0
Raw,9/12/2014 14:45,42.51,40.35,85,181,48,2.93,73.36,0
Raw,9/12/2014 14:46,43.8,43.81,88,193,48,3.23,79.65,0
Raw,9/12/2014 14:47,40.39,41.31,96,185,54,3.38,75.11,0
Raw,9/12/2014 14:48,40.11,41.56,85,186,45,3.01,75.56,0
Raw,9/12/2014 14:49,42.39,43.17,100,196,51,3.73,78.49,0
Raw,9/12/2014 14:50,43.67,43.75,97,186,53,3.44,79.55,0
Raw,9/12/2014 14:51,41.63,40.82,88,194,45,3.25,74.22,0
Raw,9/12/2014 14:52,43.95,43.48,93,187,46,3.31,79.05,0
Raw,9/12/2014 14:53,40.46,41.72,95,220,52,3.98,75.85,0
Raw,9/12/2014 14:54,41.96,40.03,89,216,48,3.66,72.78,0
Raw,9/12/2014 14:55,41.76,43.98,99,201,54,3.79,79.96,0
Raw,9/12/2014 14:56,42.48,43.64,91,219,50,3.79,79.35,0
Raw,9/12/2014 14:57,41.29,42.75,83,190,48,3.00,77.73,0
Raw,9/12/2014 14:58,42.18,43.39,92,206,55,3.61,78.89,0
Raw,9/12/2014 14:59,43.76,41.74,93,198,55,3.51,75.89,0
Raw,9/12/2014 15:00,40.51,42.91,85,217,49,3.51,78.02,0
Raw,9/12/2014 15:01,43.36,42.72,80,181,45,2.76,77.67,0
Raw,9/12/2014 15:02,41.5,40.88,94,218,48,3.90,74.33,0
Raw,9/12/2014 15:03,40.51,42.84,94,212,46,3.79,77.89,0
Raw,9/12/2014 15:04,42.86,42.14,92,196,48,3.43,76.62,0
Raw,9/12/2014 15:05,41.51,41.13,84,196,50,3.13,74.78,0
Raw,9/12/2014 15:06,43.89,41.78,83,209,52,3.30,75.96,0
Raw,9/12/2014 15:07,41.69,41.04,82,205,45,3.20,74.62,0
Raw,9/12/2014 15:08,43.55,41.61,94,197,54,3.53,75.65,0
Raw,9/12/2014 15:09,41.82,41.79,88,219,52,3.67,75.98,0
Raw,9/12/2014 15:10,42.73,43.76,84,196,50,3.13,79.56,0
Raw,9/12/2014 15:11,41.34,41.12,91,196,55,3.40,74.76,0
Raw,9/12/2014 15:12,42.78,41.26,87,213,52,3.53,75.02,0
Raw,9/12/2014 15:13,43.03,43.01,85,205,52,3.32,78.20,0
Raw,9/12/2014 15:14,40.41,43.22,80,200,55,3.05,78.58,0
Raw,9/12/2014 15:15,40.78,40.86,80,186,55,2.83,74.29,0
Raw,9/12/2014 15:16,43.09,42.98,100,199,55,3.79,78.15,0
Raw,9/12/2014 15:17,42.57,42.27,92,200,46,3.50,76.85,0
Raw,9/12/2014 15:18,40.27,41.91,87,186,48,3.08,76.20,0
Raw,9/12/2014 15:19,43.82,43.31,99,207,50,3.90,78.75,0
Raw,9/12/2014 15:20,43.81,42.22,100,219,53,4.17,76.76,0
Raw,9/12/2014 15:21,42.56,40.49,94,207,51,3.70,73.62,0
Raw,9/12/2014 15:22,42.08,42,82,213,52,3.33,76.36,0
Raw,9/12/2014 15:23,42.05,43.58,92,215,50,3.77,79.24,0
Raw,9/12/2014 15:24,41.42,40.66,80,211,45,3.21,73.93,0
Raw,9/12/2014 15:25,42.87,41,94,215,51,3.85,74.55,0
Raw,9/12/2014 15:26,42.96,42.07,96,209,50,3.82,76.49,0
Raw,9/12/2014 15:27,42.51,43.12,84,214,50,3.42,78.40,0
Raw,9/12/2014 15:28,42.13,43.24,88,202,50,3.38,78.62,0
Raw,9/12/2014 15:29,42.88,40.2,82,199,47,3.11,73.09,0
Raw,9/12/2014 15:30,40.9,41.14,92,191,46,3.35,74.80,0
Raw,9/12/2014 15:31,40.44,42.2,80,218,46,3.32,76.73,0
Raw,9/12/2014 15:32,43.03,41.35,99,187,46,3.52,75.18,0
Raw,9/12/2014 15:33,40.17,43.6,95,186,51,3.36,79.27,0
Raw,9/12/2014 15:34,41.18,41.83,98,219,51,4.09,76.05,0
Raw,9/12/2014 15:35,43,43.77,91,219,53,3.79,79.58,0
Raw,9/12/2014 15:36,41.61,41.17,98,212,55,3.96,74.85,0
Raw,9/12/2014 15:37,41.29,40.83,94,188,49,3.36,74.24,0
Raw,9/12/2014 15:38,43.58,43.02,95,207,49,3.74,78.22,0
Raw,9/12/2014 15:39,42.43,40.44,86,186,47,3.05,73.53,0
Raw,9/12/2014 15:40,40.13,41.56,84,204,45,3.26,75.56,0
Raw,9/12/2014 15:41,41.85,40.54,83,191,52,3.02,73.71,0
Raw,9/12/2014 15:42,40.77,42.17,92,209,46,3.66,76.67,0
Raw,9/12/2014 15:43,43.22,42.95,90,209,48,3.58,78.09,0
Raw,9/12/2014 15:44,42.83,41.41,96,203,55,3.71,75.29,0
Raw,9/12/2014 15:45,43.63,43.57,81,199,55,3.07,79.22,0
Raw,9/12/2014 15:46,40.53,41.84,91,195,52,3.38,76.07,0
Raw,9/12/2014 15:47,43.95,40.47,80,180,54,2.74,73.58,0
Raw,9/12/2014 15:48,41.53,42.3,86,202,51,3.31,76.91,0
Raw,9/12/2014 15:49,40.54,40.57,92,190,50,3.33,73.76,0
Raw,9/12/2014 15:50,40.46,41.16,89,211,48,3.58,74.84,0
Raw,9/12/2014 15:51,43.32,40.99,86,195,48,3.19,74.53,0
Raw,9/12/2014 15:52,40.07,43.5,91,203,51,3.52,79.09,0
Raw,9/12/2014 15:53,41.28,41.86,80,204,45,3.11,76.11,0
Raw,9/12/2014 15:54,43.66,41.48,93,184,54,3.26,75.42,0
Raw,9/12/2014 15:55,42.79,42.38,81,212,52,3.27,77.05,0
Raw,9/12/2014 15:56,43.16,43.59,81,199,48,3.07,79.25,0
Raw,9/12/2014 15:57,42,42.22,94,197,47,3.53,76.76,0
Raw,9/12/2014 15:58,43.78,43.63,85,213,47,3.45,79.33,0
Raw,9/12/2014 15:59,43.19,40.48,80,215,54,3.27,73.60,0
Raw,9/12/2014 16:00,41.46,41.23,92,207,49,3.63,74.96,0
Raw,9/12/2014 16:01,42.26,42.2,97,218,53,4.03,76.73,0
Raw,9/12/2014 16:02,40.22,40.88,87,213,51,3.53,74.33,0
Raw,9/12/2014 16:03,41.28,40.49,96,213,46,3.89,73.62,0
Raw,9/12/2014 16:04,42.13,41.66,90,217,52,3.72,75.75,0
Raw,9/12/2014 16:05,40.29,42.51,84,207,55,3.31,77.29,0
Raw,9/12/2014 16:06,40.92,40.21,94,214,45,3.83,73.11,0
Raw,9/12/2014 16:07,41.8,41.55,88,208,53,3.49,75.55,0
Raw,9/12/2014 16:08,41.64,43.55,99,202,55,3.81,79.18,0
Raw,9/12/2014 16:09,43.74,41.73,98,204,46,3.81,75.87,0
Raw,9/12/2014 16:10,40.79,40.97,88,197,51,3.30,74.49,0
Raw,9/12/2014 16:11,43.26,40.96,96,195,49,3.56,74.47,0
Raw,9/12/2014 16:12,41.47,41.65,88,184,51,3.08,75.73,0
Raw,9/12/2014 16:13,41.54,42.75,91,184,52,3.19,77.73,0
Raw,9/12/2014 16:14,43.98,41.79,84,215,54,3.44,75.98,0
Raw,9/12/2014 16:15,43.92,42.48,87,197,53,3.26,77.24,0
Raw,9/12/2014 16:16,41.19,43.72,97,213,49,3.93,79.49,0
Raw,9/12/2014 16:17,42.24,41.13,85,180,48,2.91,74.78,0
Raw,9/12/2014 16:18,43.28,41.79,94,207,45,3.70,75.98,0
Raw,9/12/2014 16:19,42.15,43.15,91,211,54,3.66,78.45,0
Raw,9/12/2014 16:20,43.98,43.42,88,215,55,3.60,78.95,0
Raw,9/12/2014 16:21,43.85,41.46,82,195,53,3.04,75.38,0
Raw,9/12/2014 16:22,43.1,42.47,85,194,53,3.14,77.22,0
Raw,9/12/2014 16:23,41.5,43.06,93,219,51,3.88,78.29,0
Raw,9/12/2014 16:24,42.79,40.28,98,181,48,3.38,73.24,0
Raw,9/12/2014 16:25,42,43.99,87,205,54,3.40,79.98,0
Raw,9/12/2014 16:26,40.22,41.08,91,183,47,3.17,74.69,0
Raw,9/12/2014 16:27,40.65,40.22,88,194,55,3.25,73.13,0
Raw,9/12/2014 16:28,40.17,43.2,85,200,46,3.24,78.55,0
Raw,9/12/2014 16:29,42.88,43.88,92,190,49,3.33,79.78,0
Raw,9/12/2014 16:30,42.79,40.45,99,189,48,3.56,73.55,0
Raw,9/12/2014 16:31,43.34,43.53,89,188,45,3.19,79.15,0
Raw,9/12/2014 16:32,42.15,40.41,93,205,53,3.63,73.47,0
Raw,9/12/2014 16:33,40.33,43.22,91,191,50,3.31,78.58,0
Raw,9/12/2014 16:34,43.87,42.52,95,182,50,3.29,77.31,0
Raw,9/12/2014 16:35,42.85,42.43,96,195,54,3.56,77.15,0
Raw,9/12/2014 16:36,43.79,40.71,91,208,48,3.60,74.02,0
Raw,9/12/2014 16:37,42.03,40.1,90,219,53,3.75,72.91,0
Raw,9/12/2014 16:38,40,43.82,87,201,52,3.33,79.67,0
Raw,9/12/2014 16:39,41.13,42.11,80,181,50,2.76,76.56,0
Raw,9/12/2014 16:40,40.43,42.5,86,217,46,3.55,77.27,0
Raw,9/12/2014 16:41,40.27,43.3,99,188,45,3.54,78.73,0
Raw,9/12/2014 16:42,41.83,41.18,80,202,50,3.08,74.87,0
Raw,9/12/2014 16:43,43.24,41.24,89,206,45,3.49,74.98,0
Raw,9/12/2014 16:44,41.43,43.75,96,188,50,3.44,79.55,0
Raw,9/12/2014 16:45,42.29,41.22,85,182,50,2.95,74.95,0
Raw,9/12/2014 16:46,41.02,41.75,89,205,49,3.47,75.91,0
Raw,9/12/2014 16:47,42.15,42.22,85,199,45,3.22,76.76,0
Raw,9/12/2014 16:48,43.82,41.43,94,185,55,3.31,75.33,0
Raw,9/12/2014 16:49,41.46,43.22,82,186,45,2.90,78.58,0
Raw,9/12/2014 16:50,41.42,43.15,82,203,47,3.17,78.45,0
Raw,9/12/2014 16:51,42.86,42.18,97,198,54,3.66,76.69,0
Raw,9/12/2014 16:52,40.13,40.77,100,202,45,3.85,74.13,0
Raw,9/12/2014 16:53,42.24,40.62,98,203,50,3.79,73.85,0
Raw,9/12/2014 16:54,41.22,42.13,84,187,46,2.99,76.60,0
Raw,9/12/2014 16:55,43.16,41.33,84,182,53,2.91,75.15,0
Raw,9/12/2014 16:56,40.75,41.12,88,182,52,3.05,74.76,0
Raw,9/12/2014 16:57,43.32,41.9,98,218,48,4.07,76.18,0
Raw,9/12/2014 16:58,43.3,43.23,82,200,45,3.12,78.60,0
Raw,9/12/2014 16:59,40.12,42.51,94,201,48,3.60,77.29,0
Raw,9/12/2014 17:00,40.57,40.66,91,205,53,3.55,73.93,0
Raw,9/12/2014 17:01,40.17,43.95,90,195,47,3.34,79.91,0
Raw,9/12/2014 17:02,42.95,41.16,83,186,47,2.94,74.84,0
Raw,9/12/2014 17:03,41.04,42.53,93,207,52,3.67,77.33,0
Raw,9/12/2014 17:04,41.97,42.87,90,215,54,3.68,77.95,0
Raw,9/12/2014 17:05,40.21,40.82,96,201,54,3.67,74.22,0
Raw,9/12/2014 17:06,42.81,40.47,98,194,46,3.62,73.58,0
Raw,9/12/2014 17:07,43.13,41.68,89,201,55,3.41,75.78,0
Raw,9/12/2014 17:08,42.31,42.31,94,200,53,3.58,76.93,0
Raw,9/12/2014 17:09,40.45,42.35,95,187,47,3.38,77.00,0
Raw,9/12/2014 17:10,41.48,41.72,91,203,53,3.52,75.85,0
Raw,9/12/2014 17:11,41.2,40.8,86,215,46,3.52,74.18,0
Raw,9/12/2014 17:12,42.65,43.54,94,187,52,3.35,79.16,0
Raw,9/12/2014 17:13,42.52,41.52,96,182,45,3.33,75.49,0
Raw,9/12/2014 17:14,41.74,40.17,97,216,48,3.99,73.04,0
Raw,9/12/2014 17:15,41.75,42.85,86,206,54,3.37,77.91,0
Raw,9/12/2014 17:16,40.11,41.32,94,201,54,3.60,75.13,0
Raw,9/12/2014 17:17,43.93,42.33,80,190,53,2.89,76.96,0
Raw,9/12/2014 17:18,41.5,43.9,93,203,47,3.59,79.82,0
Raw,9/12/2014 17:19,43.04,42.26,98,192,48,3.58,76.84,0
Raw,9/12/2014 17:20,40.8,41.65,86,199,45,3.26,75.73,0
Raw,9/12/2014 17:21,41.22,43.48,83,183,51,2.89,79.05,0
Raw,9/12/2014 17:22,40.12,42.15,97,189,47,3.49,76.64,0
Raw,9/12/2014 17:23,40.88,43.9,100,195,54,3.71,79.82,0
Raw,9/12/2014 17:24,40.54,43.41,94,209,45,3.74,78.93,0
Raw,9/12/2014 17:25,40.28,41.8,100,199,47,3.79,76.00,0
Raw,9/12/2014 17:26,40.11,42.26,81,183,54,2.82,76.84,0
Raw,9/12/2014 17:27,43.11,42.16,89,219,45,3.71,76.65,0
Raw,9/12/2014 17:28,42.1,43.82,93,203,53,3.59,79.67,0
Raw,9/12/2014 17:29,42.35,40.33,90,213,55,3.65,73.33,0
Raw,9/12/2014 17:30,41.53,40.93,95,216,55,3.91,74.42,0
Raw,9/12/2014 17:31,43.55,40.45,97,217,46,4.01,73.55,0
Raw,9/12/2014 17:32,42.54,43.23,95,185,47,3.35,78.60,0
Raw,9/12/2014 17:33,40.06,42.67,97,201,48,3.71,77.58,0
Raw,9/12/2014 17:34,41.49,41.89,95,194,49,3.51,76.16,0
Raw,9/12/2014 17:35,41.38,42.93,89,186,55,3.15,78.05,0
Raw,9/12/2014 17:36,43.86,40.24,82,216,53,3.37,73.16,0
Raw,9/12/2014 17:37,40.84,41.56,91,192,54,3.33,75.56,0
Raw,9/12/2014 17:38,42.04,41.07,91,209,53,3.62,74.67,0
Raw,9/12/2014 17:39,41.49,42.38,93,211,51,3.74,77.05,0
Raw,9/12/2014 17:40,42.57,40.72,88,186,48,3.12,74.04,0
Raw,9/12/2014 17:41,42.97,41.48,84,186,51,2.97,75.42,0
Raw,9/12/2014 17:42,41.91,40.23,95,184,51,3.33,73.15,0
Raw,9/12/2014 17:43,40.78,43.76,86,199,55,3.26,79.56,0
Raw,9/12/2014 17:44,40.26,40.44,90,197,46,3.38,73.53,0
